forest_source,avg_altitude,river_length,In_City,In_Habitat,geometry,id,status1,status2,status3
9741.7661823,2063.00392342,50.3390439377,0,0,"POLYGON ((103.68871266256974 25.644527515021537, 103.640576456534 25.561153160484253, 103.5443040444627 25.561153160484253, 103.49616783842697 25.644527515021537, 103.5443040444627 25.727901869559048, 103.640576456534 25.727901869559048, 103.68871266256974 25.644527515021537))",1053,none,none,none
9683.9924282,2071.97669357,55.0169591405,0,0,"POLYGON ((103.83312128067678 25.727901869559048, 103.78498507464104 25.644527515021537, 103.68871266256974 25.644527515021537, 103.640576456534 25.727901869559048, 103.68871266256974 25.811276224096503, 103.78498507464104 25.811276224096503, 103.83312128067678 25.727901869559048))",1054,none,none,none
9503.22665268,2046.56701841,98.606695993,1,1,"POLYGON ((103.97752989878387 25.644527515021537, 103.92939369274808 25.561153160484253, 103.83312128067678 25.561153160484253, 103.78498507464104 25.644527515021537, 103.83312128067678 25.727901869559048, 103.92939369274808 25.727901869559048, 103.97752989878387 25.644527515021537))",1055,none,none,none
9778.08580343,2135.88232673,35.5803654908,0,0,"POLYGON ((104.12193851689108 25.727901869559048, 104.07380231085534 25.644527515021537, 103.97752989878387 25.644527515021537, 103.92939369274808 25.727901869559048, 103.97752989878387 25.811276224096503, 104.07380231085534 25.811276224096503, 104.12193851689108 25.727901869559048))",1056,none,none,none
9848.021596,2070.30091931,34.3137845044,0,0,"POLYGON ((104.26634713499811 25.644527515021537, 104.21821092896238 25.561153160484253, 104.12193851689108 25.561153160484253, 104.07380231085534 25.644527515021537, 104.12193851689108 25.727901869559048, 104.21821092896238 25.727901869559048, 104.26634713499811 25.644527515021537))",1057,none,none,none
9742.04239213,2133.7778475,35.4878126115,0,0,"POLYGON ((104.41075575310515 25.727901869559048, 104.36261954706941 25.644527515021537, 104.26634713499811 25.644527515021537, 104.21821092896238 25.727901869559048, 104.26634713499811 25.811276224096503, 104.36261954706941 25.811276224096503, 104.41075575310515 25.727901869559048))",1058,none,none,none
9934.09708738,2135.64304343,0.0,0,0,"POLYGON ((104.55516437121224 25.644527515021537, 104.50702816517668 25.561153160484253, 104.41075575310515 25.561153160484253, 104.36261954706941 25.644527515021537, 104.41075575310515 25.727901869559048, 104.50702816517668 25.727901869559048, 104.55516437121224 25.644527515021537))",1059,none,none,none
9962.37349398,2996.06756893,1.21655854126,0,1,"POLYGON ((98.6344110288212 25.894650578633957, 98.58627482278547 25.811276224096503, 98.49000241071417 25.811276224096503, 98.44186620467843 25.894650578633957, 98.49000241071417 25.97802493317141, 98.58627482278547 25.97802493317141, 98.6344110288212 25.894650578633957))",1060,none,none,none
9983.55353241,2682.06746658,33.4285681188,0,1,"POLYGON ((98.77881964692824 25.811276224096503, 98.73068344089268 25.727901869559048, 98.6344110288212 25.727901869559048, 98.58627482278547 25.811276224096503, 98.6344110288212 25.894650578633957, 98.73068344089268 25.894650578633957, 98.77881964692824 25.811276224096503))",1061,none,none,none
9849.82416711,1710.78079584,34.3229686619,0,1,"POLYGON ((98.9232282650355 25.894650578633957, 98.87509205899977 25.811276224096503, 98.77881964692824 25.811276224096503, 98.73068344089268 25.894650578633957, 98.77881964692824 25.97802493317141, 98.87509205899977 25.97802493317141, 98.9232282650355 25.894650578633957))",1062,none,none,none
9971.80564182,2185.20025707,37.5396885501,0,0,"POLYGON ((99.06763688314254 25.811276224096503, 99.0195006771068 25.727901869559048, 98.9232282650355 25.727901869559048, 98.87509205899977 25.811276224096503, 98.9232282650355 25.894650578633957, 99.0195006771068 25.894650578633957, 99.06763688314254 25.811276224096503))",1063,none,none,none
9912.59426888,2204.90837757,42.014977968,0,0,"POLYGON ((99.21204550124958 25.894650578633957, 99.16390929521401 25.811276224096503, 99.06763688314254 25.811276224096503, 99.0195006771068 25.894650578633957, 99.06763688314254 25.97802493317141, 99.16390929521401 25.97802493317141, 99.21204550124958 25.894650578633957))",1064,none,none,none
9889.72498677,2321.90803371,19.474642466,0,1,"POLYGON ((99.35645411935661 25.811276224096503, 99.30831791332105 25.727901869559048, 99.21204550124958 25.727901869559048, 99.16390929521401 25.811276224096503, 99.21204550124958 25.894650578633957, 99.30831791332105 25.894650578633957, 99.35645411935661 25.811276224096503))",1065,none,none,none
9716.56565126,2251.76425675,25.1607451662,0,0,"POLYGON ((99.50086273746388 25.894650578633957, 99.45272653142814 25.811276224096503, 99.35645411935661 25.811276224096503, 99.30831791332105 25.894650578633957, 99.35645411935661 25.97802493317141, 99.45272653142814 25.97802493317141, 99.50086273746388 25.894650578633957))",1066,none,none,none
9748.64855072,2441.89362255,23.7627499527,0,0,"POLYGON ((99.64527135557091 25.811276224096503, 99.59713514953518 25.727901869559048, 99.50086273746388 25.727901869559048, 99.45272653142814 25.811276224096503, 99.50086273746388 25.894650578633957, 99.59713514953518 25.894650578633957, 99.64527135557091 25.811276224096503))",1067,none,none,none
9663.68539326,2432.04398137,21.0741478275,0,0,"POLYGON ((99.78967997367795 25.894650578633957, 99.74154376764238 25.811276224096503, 99.64527135557091 25.811276224096503, 99.59713514953518 25.894650578633957, 99.64527135557091 25.97802493317141, 99.74154376764238 25.97802493317141, 99.78967997367795 25.894650578633957))",1068,none,none,none
9768.28787484,2226.21107528,45.5620068484,0,0,"POLYGON ((99.93408859178521 25.811276224096503, 99.88595238574948 25.727901869559048, 99.78967997367795 25.727901869559048, 99.74154376764238 25.811276224096503, 99.78967997367795 25.894650578633957, 99.88595238574948 25.894650578633957, 99.93408859178521 25.811276224096503))",1069,none,none,none
9913.37924726,2942.44964324,28.2704482868,0,1,"POLYGON ((100.07849720989225 25.894650578633957, 100.03036100385651 25.811276224096503, 99.93408859178521 25.811276224096503, 99.88595238574948 25.894650578633957, 99.93408859178521 25.97802493317141, 100.03036100385651 25.97802493317141, 100.07849720989225 25.894650578633957))",1070,none,none,none
9532.72405567,2248.94933232,64.1963106979,1,1,"POLYGON ((100.22290582799928 25.811276224096503, 100.17476962196355 25.727901869559048, 100.07849720989225 25.727901869559048, 100.03036100385651 25.811276224096503, 100.07849720989225 25.894650578633957, 100.17476962196355 25.894650578633957, 100.22290582799928 25.811276224096503))",1071,none,none,none
9668.87017045,2381.5072041,26.687488164,0,1,"POLYGON ((100.36731444610632 25.894650578633957, 100.31917824007058 25.811276224096503, 100.22290582799928 25.811276224096503, 100.17476962196372 25.894650578633957, 100.22290582799928 25.97802493317141, 100.31917824007058 25.97802493317141, 100.36731444610632 25.894650578633957))",1072,none,none,none
9681.29849565,1964.50376795,30.0578958902,0,1,"POLYGON ((100.51172306421358 25.811276224096503, 100.46358685817785 25.727901869559048, 100.36731444610632 25.727901869559048, 100.31917824007058 25.811276224096503, 100.36731444610632 25.894650578633957, 100.46358685817785 25.894650578633957, 100.51172306421358 25.811276224096503))",1073,none,none,none
9254.463105,1567.28410701,63.2355681347,0,0,"POLYGON ((100.65613168232062 25.894650578633957, 100.60799547628488 25.811276224096503, 100.51172306421358 25.811276224096503, 100.46358685817785 25.894650578633957, 100.51172306421358 25.97802493317141, 100.60799547628488 25.97802493317141, 100.65613168232062 25.894650578633957))",1074,none,none,none
9790.91069117,2422.60358301,26.9874017116,0,0,"POLYGON ((100.80054030042766 25.811276224096503, 100.75240409439192 25.727901869559048, 100.65613168232062 25.727901869559048, 100.60799547628488 25.811276224096503, 100.65613168232062 25.894650578633957, 100.75240409439192 25.894650578633957, 100.80054030042766 25.811276224096503))",1075,none,none,none
9924.55541035,2380.24155384,19.287283509,0,0,"POLYGON ((100.94494891853492 25.894650578633957, 100.89681271249918 25.811276224096503, 100.80054030042766 25.811276224096503, 100.75240409439192 25.894650578633957, 100.80054030042766 25.97802493317141, 100.89681271249918 25.97802493317141, 100.94494891853492 25.894650578633957))",1076,none,none,none
9876.65656566,1958.31046497,47.3598882609,0,0,"POLYGON ((101.08935753664196 25.811276224096503, 101.04122133060622 25.727901869559048, 100.94494891853492 25.727901869559048, 100.89681271249918 25.811276224096503, 100.94494891853492 25.894650578633957, 101.04122133060622 25.894650578633957, 101.08935753664196 25.811276224096503))",1077,none,none,none
9860.61810097,1998.3322467,19.1630785728,0,0,"POLYGON ((101.23376615474899 25.894650578633957, 101.18562994871326 25.811276224096503, 101.08935753664196 25.811276224096503, 101.04122133060622 25.894650578633957, 101.08935753664196 25.97802493317141, 101.18562994871326 25.97802493317141, 101.23376615474899 25.894650578633957))",1078,none,none,none
9757.07499347,2076.22650212,6.10585420809,0,0,"POLYGON ((101.37817477285603 25.811276224096503, 101.33003856682029 25.727901869559048, 101.23376615474899 25.727901869559048, 101.18562994871326 25.811276224096503, 101.23376615474899 25.894650578633957, 101.33003856682029 25.894650578633957, 101.37817477285603 25.811276224096503))",1079,none,none,none
9824.16526977,2058.75424077,22.84551751,0,0,"POLYGON ((101.52258339096329 25.894650578633957, 101.47444718492756 25.811276224096503, 101.37817477285603 25.811276224096503, 101.33003856682029 25.894650578633957, 101.37817477285603 25.97802493317141, 101.47444718492756 25.97802493317141, 101.52258339096329 25.894650578633957))",1080,none,none,none
9576.32804783,1739.61689436,28.0225473465,0,0,"POLYGON ((101.66699200907033 25.811276224096503, 101.61885580303459 25.727901869559048, 101.52258339096329 25.727901869559048, 101.47444718492756 25.811276224096503, 101.52258339096329 25.894650578633957, 101.61885580303459 25.894650578633957, 101.66699200907033 25.811276224096503))",1081,none,none,none
8813.96370861,1358.6962952,48.9024138732,0,0,"POLYGON ((101.81140062717736 25.894650578633957, 101.76326442114163 25.811276224096503, 101.66699200907033 25.811276224096503, 101.61885580303459 25.894650578633957, 101.66699200907033 25.97802493317141, 101.76326442114163 25.97802493317141, 101.81140062717736 25.894650578633957))",1082,none,none,none
8539.8967348,1286.2915307,65.765766624,0,1,"POLYGON ((101.95580924528446 25.811276224096503, 101.90767303924889 25.727901869559048, 101.81140062717736 25.727901869559048, 101.76326442114163 25.811276224096503, 101.81140062717736 25.894650578633957, 101.90767303924889 25.894650578633957, 101.95580924528446 25.811276224096503))",1083,none,none,none
9783.23557188,2061.53624661,36.3356784313,0,0,"POLYGON ((102.10021786339166 25.894650578633957, 102.05208165735593 25.811276224096503, 101.95580924528446 25.811276224096503, 101.90767303924889 25.894650578633957, 101.95580924528446 25.97802493317141, 102.05208165735593 25.97802493317141, 102.10021786339166 25.894650578633957))",1084,none,none,none
9791.08218823,1841.1008068,56.3265775059,0,0,"POLYGON ((102.2446264814987 25.811276224096503, 102.19649027546296 25.727901869559048, 102.10021786339166 25.727901869559048, 102.05208165735593 25.811276224096503, 102.10021786339166 25.894650578633957, 102.19649027546296 25.894650578633957, 102.2446264814987 25.811276224096503))",1085,none,none,none
9919.05663346,2416.65427247,39.4051786691,0,1,"POLYGON ((102.38903509960574 25.894650578633957, 102.34089889357 25.811276224096503, 102.2446264814987 25.811276224096503, 102.19649027546296 25.894650578633957, 102.2446264814987 25.97802493317141, 102.34089889357 25.97802493317141, 102.38903509960574 25.894650578633957))",1086,none,none,none
9835.04333694,2183.78601742,77.7599703587,0,0,"POLYGON ((102.533443717713 25.811276224096503, 102.48530751167726 25.727901869559048, 102.38903509960574 25.727901869559048, 102.34089889357 25.811276224096503, 102.38903509960574 25.894650578633957, 102.48530751167726 25.894650578633957, 102.533443717713 25.811276224096503))",1087,none,none,none
9929.24428083,2309.77440428,41.8454522115,0,0,"POLYGON ((102.67785233582003 25.894650578633957, 102.6297161297843 25.811276224096503, 102.533443717713 25.811276224096503, 102.48530751167726 25.894650578633957, 102.533443717713 25.97802493317141, 102.6297161297843 25.97802493317141, 102.67785233582003 25.894650578633957))",1088,none,none,none
9949.41790268,2179.20884619,45.9238051972,0,0,"POLYGON ((102.82226095392707 25.811276224096503, 102.77412474789134 25.727901869559048, 102.67785233582003 25.727901869559048, 102.6297161297843 25.811276224096503, 102.67785233582003 25.894650578633957, 102.77412474789134 25.894650578633957, 102.82226095392707 25.811276224096503))",1089,none,none,none
9923.3904937,2307.77577795,58.8483906045,0,0,"POLYGON ((102.96666957203416 25.894650578633957, 102.91853336599837 25.811276224096503, 102.82226095392707 25.811276224096503, 102.77412474789134 25.894650578633957, 102.82226095392707 25.97802493317141, 102.91853336599837 25.97802493317141, 102.96666957203416 25.894650578633957))",1090,none,none,none
9838.05931322,2254.75762724,44.6265376563,0,0,"POLYGON ((103.11107819014137 25.811276224096503, 103.06294198410563 25.727901869559048, 102.96666957203416 25.727901869559048, 102.9185333659986 25.811276224096503, 102.96666957203416 25.894650578633957, 103.06294198410563 25.894650578633957, 103.11107819014137 25.811276224096503))",1091,none,none,none
9890.75251456,2240.59097553,50.1870236471,0,0,"POLYGON ((103.2554868082484 25.894650578633957, 103.20735060221267 25.811276224096503, 103.11107819014137 25.811276224096503, 103.06294198410563 25.894650578633957, 103.11107819014137 25.97802493317141, 103.20735060221267 25.97802493317141, 103.2554868082484 25.894650578633957))",1092,none,none,none
9887.26379891,2224.30459367,68.1316431946,0,0,"POLYGON ((103.39989542635544 25.811276224096503, 103.3517592203197 25.727901869559048, 103.2554868082484 25.727901869559048, 103.20735060221267 25.811276224096503, 103.2554868082484 25.894650578633957, 103.3517592203197 25.894650578633957, 103.39989542635544 25.811276224096503))",1093,none,none,none
9850.63812516,2243.09671319,67.5380128328,0,0,"POLYGON ((103.5443040444627 25.894650578633957, 103.49616783842697 25.811276224096503, 103.39989542635544 25.811276224096503, 103.3517592203197 25.894650578633957, 103.39989542635544 25.97802493317141, 103.49616783842697 25.97802493317141, 103.5443040444627 25.894650578633957))",1094,none,none,none
9709.26796168,2017.57707373,44.057571225,0,0,"POLYGON ((103.68871266256974 25.811276224096503, 103.640576456534 25.727901869559048, 103.5443040444627 25.727901869559048, 103.49616783842697 25.811276224096503, 103.5443040444627 25.894650578633957, 103.640576456534 25.894650578633957, 103.68871266256974 25.811276224096503))",1095,none,none,none
